0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0,1,0,0,6,6,7,684545906.3160523,6320800.0,92100000.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,3,2,3,0,0,0,0,0,7,0,1,2640549.3687114045,24198032.0,61400000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,5,3,2,0,0,0,0,0,7,0,6,2640549.3687114045,22167818.0,92100000.0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,6,5,7,0.0,20299287.0,213300000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,7,2,37886226.24417803,20299287.0,92100000.0
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,2,0,0,0,2,5,6,0,0,0,0,0,0,4,7,6,53243698.41906789,0.0,334500000.0
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,3,3,2,3,0,0,0,0,0,4,1,0,0.0,24198032.0,182600000.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,3,4,2,0,0,0,0,0,4,6,0,58267422.69137045,22167818.0,61400000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,5,6,6,60530903.43351433,24198032.0,30700000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,3297870186.4844694,0.0,30700000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,4,6,2756291391.423568,20299287.0,30700000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,8,2,1,1307307118.8687472,22167818.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,7,6,1,3245502923.7251344,22167818.0,0.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,2,5,6,16731053.645621045,0.0,455700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,3518759355.8869524,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,6,139922006.61022887,26403379.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,1419038845.9727602,24198032.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,4,7,9,0.0,28798397.0,0.0
